"stock","sppFAO","area","desc","areaType"
"ele.2737.nea","ELE","27.2.a","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.2.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.3.a","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.3.d","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.4.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.4.c","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.5.a","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.5.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.6.a","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.6.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.a","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.d","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.e","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.f","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.14.a","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.14.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.5.b.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.5.b.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.c.22","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.b.23","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.24","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.25","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.26","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.27","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.28","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.29","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.30","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.31","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.32","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.3.c","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.c","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.g","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.h","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.j","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.k","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.8.a","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.8.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.8.c","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.8.d","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.8.e","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.9.a","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.9.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27","European eel (Anguilla anguilla) throughout its natural range","IC_AreaTopLevel               "
"ele.2737.nea","ELE","27.3.a.21","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.a.20","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.28.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.3.d.28.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.12.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.1.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.2.a.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.2.a.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.12.c","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.10.a.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.10.a","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.10.a.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.10.b","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.9.b.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.9.b.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.12.a","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.12.a.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.12.a.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.12.a.3","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.12.a.4","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.5.a.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.14.b.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.14.b.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.5.a.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.4.outFU","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.7.outFU","European eel (Anguilla anguilla) throughout its natural range","IC_Divisions                  "
"ele.2737.nea","ELE","27.6.b.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.6.b.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.7.c.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.7.c.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.7.j.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.7.j.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.7.k.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.7.k.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.8.d.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.8.d.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.8.e.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.8.e.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.2.b.1","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"ele.2737.nea","ELE","27.2.b.2","European eel (Anguilla anguilla) throughout its natural range","IC_Sub-divisions              "
"eoi.27.nea","EOI","27.4","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"eoi.27.nea","EOI","27.4.a","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.5","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"eoi.27.nea","EOI","27.6","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"eoi.27.nea","EOI","27.7","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"eoi.27.nea","EOI","27.8","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"eoi.27.nea","EOI","27.9","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-areas                  "
"eoi.27.nea","EOI","27.2.a","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.3.a","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.4.b","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.4.c","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.5.a","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.5.b","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.6.a","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.6.b","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.7.a","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.7.d","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.7.e","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.7.f","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.5.b.1","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"eoi.27.nea","EOI","27.5.b.2","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Sub-divisions              "
"eoi.27.nea","EOI","27.7.b","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.7.c","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.7.g","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
"eoi.27.nea","EOI","27.7.h","Horned octopus (Eledone cirrhosa) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea, Skagerrak and Kattegat, North Sea, Iceland and Faroes grounds, West of Scotland, Celtic Seas, Bay of Biscay, Portuguese Waters)","IC_Divisions                  "
